CourseID,CourseName,CourseCategory,CourseLevel,TeacherID,TeacherName,CourseRating,Enrollments,Revenue
CR00016,Digital Marketing,Marketing,Intermediate,TC00014,Susan Randolph,4.72,2,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00015,John Armstrong,4.72,2,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00017,Brian Perez,4.72,2,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00020,Tara Reynolds,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00023,Robert Mack,4.72,2,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00025,Justin Pham,4.72,2,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00026,Patrick Wilson,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00027,Laurie Michael,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00028,Timothy Bailey,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00029,David Webb,4.72,2,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00030,David Aguirre,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00031,Brenda Mercer,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00032,James Holder,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00034,Brandon Dawson,4.72,3,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00036,Brenda Mclean,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00038,Jeffrey Clark,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00040,Kimberly Miller,4.72,47,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00042,Yolanda Levine,4.72,52,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00043,John Williams,4.72,2,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00044,Barbara Maynard,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00045,Emily Gutierrez,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00047,Brad Griffin,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00050,Alexander Williams,4.72,1,0.0
CR00016,Digital Marketing,Marketing,Intermediate,TC00053,Aaron Kirby,4.72,16,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00001,Leonard Montgomery,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00006,Rebecca Webb,4.79,4,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00009,Alexander Tucker,4.79,2,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00010,Frances Sanchez,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00014,Susan Randolph,4.79,2,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00015,John Armstrong,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00016,David Carlson,4.79,2,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00017,Brian Perez,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00019,Tommy Haynes,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00020,Tara Reynolds,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00023,Robert Mack,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00027,Laurie Michael,4.79,2,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00028,Timothy Bailey,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00029,David Webb,4.79,2,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00030,David Aguirre,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00034,Brandon Dawson,4.79,3,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00035,Sharon Jackson,4.79,2,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00036,Brenda Mclean,4.79,2,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00038,Jeffrey Clark,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00039,Elizabeth Bishop,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00040,Kimberly Miller,4.79,42,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00042,Yolanda Levine,4.79,52,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00044,Barbara Maynard,4.79,2,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00045,Emily Gutierrez,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00048,Theresa Gonzalez,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00051,John Obrien,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00052,Susan Johnson,4.79,1,0.0
CR00017,SEO Mastery,Marketing,Advanced,TC00053,Aaron Kirby,4.79,26,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00003,Amber Torres,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00009,Alexander Tucker,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00010,Frances Sanchez,2.01,3,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00015,John Armstrong,2.01,3,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00016,David Carlson,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00020,Tara Reynolds,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00022,John Holmes,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00023,Robert Mack,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00025,Justin Pham,2.01,3,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00027,Laurie Michael,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00029,David Webb,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00031,Brenda Mercer,2.01,2,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00034,Brandon Dawson,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00038,Jeffrey Clark,2.01,3,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00039,Elizabeth Bishop,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00040,Kimberly Miller,2.01,52,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00042,Yolanda Levine,2.01,52,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00044,Barbara Maynard,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00045,Emily Gutierrez,2.01,2,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00047,Brad Griffin,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00048,Theresa Gonzalez,2.01,3,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00049,Valerie Wiley,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00050,Alexander Williams,2.01,2,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00051,John Obrien,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00052,Susan Johnson,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00053,Aaron Kirby,2.01,21,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00057,Brittany Scott,2.01,1,0.0
CR00018,Social Media Marketing,Marketing,Advanced,TC00060,Benjamin Gray,2.01,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00001,Leonard Montgomery,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00003,Amber Torres,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00005,David Williams,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00006,Rebecca Webb,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00009,Alexander Tucker,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00010,Frances Sanchez,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00013,Brian Carrillo,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00016,David Carlson,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00017,Brian Perez,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00023,Robert Mack,2.98,3,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00025,Justin Pham,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00026,Patrick Wilson,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00028,Timothy Bailey,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00030,David Aguirre,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00031,Brenda Mercer,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00036,Brenda Mclean,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00039,Elizabeth Bishop,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00040,Kimberly Miller,2.98,53,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00042,Yolanda Levine,2.98,60,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00043,John Williams,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00044,Barbara Maynard,2.98,3,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00045,Emily Gutierrez,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00049,Valerie Wiley,2.98,2,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00050,Alexander Williams,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00051,John Obrien,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00052,Susan Johnson,2.98,1,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00053,Aaron Kirby,2.98,25,0.0
CR00019,Content Marketing,Marketing,Advanced,TC00060,Benjamin Gray,2.98,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00001,Leonard Montgomery,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00003,Amber Torres,4.11,2,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00005,David Williams,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00006,Rebecca Webb,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00010,Frances Sanchez,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00014,Susan Randolph,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00017,Brian Perez,4.11,2,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00019,Tommy Haynes,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00020,Tara Reynolds,4.11,2,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00026,Patrick Wilson,4.11,2,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00027,Laurie Michael,4.11,3,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00028,Timothy Bailey,4.11,2,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00030,David Aguirre,4.11,2,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00031,Brenda Mercer,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00034,Brandon Dawson,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00038,Jeffrey Clark,4.11,2,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00040,Kimberly Miller,4.11,48,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00042,Yolanda Levine,4.11,47,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00043,John Williams,4.11,2,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00045,Emily Gutierrez,4.11,4,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00047,Brad Griffin,4.11,3,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00049,Valerie Wiley,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00050,Alexander Williams,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00052,Susan Johnson,4.11,1,0.0
CR00020,Email Marketing,Marketing,Intermediate,TC00053,Aaron Kirby,4.11,23,0.0
CR00021,Data Analysis with Python,Data Science,Intermediate,TC00008,Steven Walker,3.6,30,0.0
CR00021,Data Analysis with Python,Data Science,Intermediate,TC00010,Frances Sanchez,3.6,6,0.0
CR00021,Data Analysis with Python,Data Science,Intermediate,TC00015,John Armstrong,3.5999999999999996,9,0.0
CR00021,Data Analysis with Python,Data Science,Intermediate,TC00016,David Carlson,3.6,22,0.0
CR00021,Data Analysis with Python,Data Science,Intermediate,TC00040,Kimberly Miller,3.6,71,0.0
CR00021,Data Analysis with Python,Data Science,Intermediate,TC00042,Yolanda Levine,3.6,51,0.0
CR00021,Data Analysis with Python,Data Science,Intermediate,TC00057,Brittany Scott,3.6,7,0.0
CR00022,Data Visualization,Data Science,Beginner,TC00008,Steven Walker,3.65,22,0.0
CR00022,Data Visualization,Data Science,Beginner,TC00010,Frances Sanchez,3.6499999999999995,13,0.0
CR00022,Data Visualization,Data Science,Beginner,TC00015,John Armstrong,3.65,6,0.0
CR00022,Data Visualization,Data Science,Beginner,TC00016,David Carlson,3.65,16,0.0
CR00022,Data Visualization,Data Science,Beginner,TC00040,Kimberly Miller,3.65,66,0.0
CR00022,Data Visualization,Data Science,Beginner,TC00042,Yolanda Levine,3.65,50,0.0
CR00022,Data Visualization,Data Science,Beginner,TC00057,Brittany Scott,3.65,4,0.0
CR00023,Machine Learning Fundamentals,Data Science,Intermediate,TC00008,Steven Walker,3.0199999999999996,23,0.0
CR00023,Machine Learning Fundamentals,Data Science,Intermediate,TC00010,Frances Sanchez,3.02,20,0.0
CR00023,Machine Learning Fundamentals,Data Science,Intermediate,TC00015,John Armstrong,3.02,8,0.0
CR00023,Machine Learning Fundamentals,Data Science,Intermediate,TC00016,David Carlson,3.02,15,0.0
CR00023,Machine Learning Fundamentals,Data Science,Intermediate,TC00040,Kimberly Miller,3.02,53,0.0
CR00023,Machine Learning Fundamentals,Data Science,Intermediate,TC00042,Yolanda Levine,3.02,59,0.0
CR00023,Machine Learning Fundamentals,Data Science,Intermediate,TC00057,Brittany Scott,3.02,7,0.0
CR00024,Big Data Analytics,Data Science,Advanced,TC00008,Steven Walker,2.57,25,2942.0
CR00024,Big Data Analytics,Data Science,Advanced,TC00010,Frances Sanchez,2.57,9,1059.1200000000001
CR00024,Big Data Analytics,Data Science,Advanced,TC00015,John Armstrong,2.57,5,588.4000000000001
CR00024,Big Data Analytics,Data Science,Advanced,TC00016,David Carlson,2.57,21,2471.28
CR00024,Big Data Analytics,Data Science,Advanced,TC00040,Kimberly Miller,2.57,46,5413.280000000001
CR00024,Big Data Analytics,Data Science,Advanced,TC00042,Yolanda Levine,2.57,56,6590.08
CR00024,Big Data Analytics,Data Science,Advanced,TC00057,Brittany Scott,2.57,4,470.72
CR00025,Statistical Analysis,Data Science,Beginner,TC00008,Steven Walker,3.74,22,6590.54
CR00025,Statistical Analysis,Data Science,Beginner,TC00010,Frances Sanchez,3.7399999999999998,14,4193.98
CR00025,Statistical Analysis,Data Science,Beginner,TC00015,John Armstrong,3.74,11,3295.27
CR00025,Statistical Analysis,Data Science,Beginner,TC00016,David Carlson,3.7399999999999998,14,4193.98
CR00025,Statistical Analysis,Data Science,Beginner,TC00040,Kimberly Miller,3.74,54,16176.779999999999
CR00025,Statistical Analysis,Data Science,Beginner,TC00042,Yolanda Levine,3.74,64,19172.48
CR00025,Statistical Analysis,Data Science,Beginner,TC00057,Brittany Scott,3.74,13,3894.41
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00004,Kristi Scott,4.73,9,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00007,Angela Beard,4.73,8,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00010,Frances Sanchez,4.73,2,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00014,Susan Randolph,4.73,1,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00016,David Carlson,4.73,4,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00021,Adam Holmes,4.73,10,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00022,John Holmes,4.73,1,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00023,Robert Mack,4.73,2,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00025,Justin Pham,4.73,3,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00026,Patrick Wilson,4.73,2,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00031,Brenda Mercer,4.73,4,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00034,Brandon Dawson,4.73,1,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00038,Jeffrey Clark,4.73,3,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00042,Yolanda Levine,4.73,100,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00044,Barbara Maynard,4.73,2,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00045,Emily Gutierrez,4.73,1,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00047,Brad Griffin,4.73,1,0.0
CR00026,Intro to Machine Learning,Machine Learning,Intermediate,TC00049,Valerie Wiley,4.73,18,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00004,Kristi Scott,1.8099999999999998,9,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00007,Angela Beard,1.8099999999999998,9,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00017,Brian Perez,1.81,1,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00021,Adam Holmes,1.81,5,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00022,John Holmes,1.81,1,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00023,Robert Mack,1.81,1,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00025,Justin Pham,1.8099999999999998,3,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00027,Laurie Michael,1.81,4,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00028,Timothy Bailey,1.81,1,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00034,Brandon Dawson,1.81,2,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00036,Brenda Mclean,1.81,1,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00038,Jeffrey Clark,1.81,2,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00042,Yolanda Levine,1.81,90,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00043,John Williams,1.81,2,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00047,Brad Griffin,1.81,1,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00049,Valerie Wiley,1.8099999999999998,18,0.0
CR00027,Neural Networks,Machine Learning,Advanced,TC00051,John Obrien,1.81,2,0.0
CR00028,Deep Learning,Machine Learning,Advanced,TC00003,Amber Torres,3.89,1,0.78
CR00028,Deep Learning,Machine Learning,Advanced,TC00004,Kristi Scott,3.89,7,5.46
CR00028,Deep Learning,Machine Learning,Advanced,TC00007,Angela Beard,3.8899999999999997,5,3.9000000000000004
CR00028,Deep Learning,Machine Learning,Advanced,TC00009,Alexander Tucker,3.89,1,0.78
CR00028,Deep Learning,Machine Learning,Advanced,TC00010,Frances Sanchez,3.89,2,1.56
CR00028,Deep Learning,Machine Learning,Advanced,TC00016,David Carlson,3.89,1,0.78
CR00028,Deep Learning,Machine Learning,Advanced,TC00017,Brian Perez,3.89,1,0.78
CR00028,Deep Learning,Machine Learning,Advanced,TC00021,Adam Holmes,3.89,13,10.14
CR00028,Deep Learning,Machine Learning,Advanced,TC00022,John Holmes,3.89,2,1.56
CR00028,Deep Learning,Machine Learning,Advanced,TC00025,Justin Pham,3.89,2,1.56
CR00028,Deep Learning,Machine Learning,Advanced,TC00026,Patrick Wilson,3.89,2,1.56
CR00028,Deep Learning,Machine Learning,Advanced,TC00027,Laurie Michael,3.89,1,0.78
CR00028,Deep Learning,Machine Learning,Advanced,TC00031,Brenda Mercer,3.89,3,2.34
CR00028,Deep Learning,Machine Learning,Advanced,TC00034,Brandon Dawson,3.89,2,1.56
CR00028,Deep Learning,Machine Learning,Advanced,TC00038,Jeffrey Clark,3.89,4,3.12
CR00028,Deep Learning,Machine Learning,Advanced,TC00042,Yolanda Levine,3.89,99,77.22
CR00028,Deep Learning,Machine Learning,Advanced,TC00043,John Williams,3.89,3,2.34
CR00028,Deep Learning,Machine Learning,Advanced,TC00044,Barbara Maynard,3.89,2,1.56
CR00028,Deep Learning,Machine Learning,Advanced,TC00047,Brad Griffin,3.89,2,1.56
CR00028,Deep Learning,Machine Learning,Advanced,TC00049,Valerie Wiley,3.8899999999999997,17,13.26
CR00028,Deep Learning,Machine Learning,Advanced,TC00051,John Obrien,3.89,1,0.78
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00004,Kristi Scott,1.13,11,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00007,Angela Beard,1.13,11,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00009,Alexander Tucker,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00010,Frances Sanchez,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00014,Susan Randolph,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00016,David Carlson,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00017,Brian Perez,1.13,2,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00021,Adam Holmes,1.13,12,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00022,John Holmes,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00023,Robert Mack,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00026,Patrick Wilson,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00027,Laurie Michael,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00028,Timothy Bailey,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00034,Brandon Dawson,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00036,Brenda Mclean,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00038,Jeffrey Clark,1.13,3,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00042,Yolanda Levine,1.13,92,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00043,John Williams,1.13,2,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00045,Emily Gutierrez,1.13,1,0.0
CR00029,Natural Language Processing,Machine Learning,Beginner,TC00049,Valerie Wiley,1.13,10,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00003,Amber Torres,1.73,1,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00004,Kristi Scott,1.73,5,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00007,Angela Beard,1.73,9,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00009,Alexander Tucker,1.73,2,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00014,Susan Randolph,1.73,1,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00016,David Carlson,1.73,1,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00017,Brian Perez,1.73,2,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00021,Adam Holmes,1.73,7,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00022,John Holmes,1.73,1,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00023,Robert Mack,1.73,1,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00025,Justin Pham,1.7299999999999998,3,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00026,Patrick Wilson,1.73,1,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00031,Brenda Mercer,1.73,1,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00034,Brandon Dawson,1.7299999999999998,3,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00036,Brenda Mclean,1.73,1,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00038,Jeffrey Clark,1.73,2,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00042,Yolanda Levine,1.7299999999999998,107,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00043,John Williams,1.7299999999999998,3,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00045,Emily Gutierrez,1.73,2,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00049,Valerie Wiley,1.73,15,0.0
CR00030,Reinforcement Learning,Machine Learning,Intermediate,TC00051,John Obrien,1.73,1,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00001,Leonard Montgomery,1.9099999999999997,5,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00006,Rebecca Webb,1.91,4,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00012,Christopher Nelson,1.91,3,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00031,Brenda Mercer,1.91,33,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00032,James Holder,1.91,6,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00040,Kimberly Miller,1.9100000000000001,90,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00046,Brent Walters,1.91,4,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00055,Alison Wilson,1.91,8,0.0
CR00031,Network Security,Cybersecurity,Intermediate,TC00059,Noah Stewart,1.91,7,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00001,Leonard Montgomery,2.38,8,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00006,Rebecca Webb,2.38,7,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00012,Christopher Nelson,2.38,4,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00031,Brenda Mercer,2.38,29,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00032,James Holder,2.38,1,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00040,Kimberly Miller,2.38,93,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00046,Brent Walters,2.38,8,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00055,Alison Wilson,2.38,8,0.0
CR00032,Ethical Hacking,Cybersecurity,Advanced,TC00059,Noah Stewart,2.38,5,0.0
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00001,Leonard Montgomery,3.93,4,0.0
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00006,Rebecca Webb,3.93,8,0.0
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00012,Christopher Nelson,3.93,6,0.0
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00031,Brenda Mercer,3.9299999999999997,33,0.0
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00032,James Holder,3.93,4,0.0
